0;77;-9.142212;-0.8878784;2.1412659
1;78;0.15647888;-0.08834839;-0.017974854
5;79;48.47355;-2.8636932;-5.837059
0;80;-9.046188;-0.9113159;2.0763245
2;80;-9.505844;-0.9231939;2.226435
3;81;0.0;0.0;-0.0
4;82;-0.5354852;0.3157948;0.63333815
1;83;0.17523193;-0.070388794;-0.022888184
0;83;-8.936783;-0.86102295;1.9187622
6;84;-0.537596;0.31354934;0.6340696
2;85;-9.508059;-0.93979806;2.2099745
3;85;0.04697609;-0.012526929;-0.03721547
5;86;48.117447;-2.6809692;-4.1915894
1;87;0.1829071;-0.04890442;-0.022583008
0;88;-8.852386;-0.7706604;1.7861633
2;88;-9.519654;-0.93190795;2.1628945
6;89;-0.5394897;0.31412414;0.6335917
4;90;-0.5332356;0.32301605;0.6260875
3;90;0.10314655;0.023923218;-0.13513732
1;91;0.17855835;-0.025909424;-0.018692017
6;91;-0.5404371;0.31665945;0.63224775
2;92;-9.53364;-0.90654624;2.1114604
0;92;-8.810791;-0.7051697;1.6885529
3;93;0.13974667;0.084394336;-0.20536697
5;93;47.67227;-2.3153305;-2.7292252
0;93;-8.853241;-0.69815063;1.7125549
4;94;-0.53448796;0.32813275;0.62287545
1;95;0.16227722;0.0056610107;-0.025741577
0;95;-8.97319;-0.72213745;1.7498779
5;96;47.494125;-2.0410538;-1.2666702
2;96;-9.547158;-0.8782417;2.061761
2;97;-9.556055;-0.857366;2.029069
6;98;-0.5410819;0.31954625;0.6307586
6;98;-0.54129815;0.32178035;0.6296034
3;99;0.14452648;0.11862868;-0.24539673
3;99;0.08496952;0.103782594;-0.18532515
0;99;-9.093353;-0.7643738;1.6887054
1;100;0.14842224;0.023849487;-0.025726318
4;101;-0.5333306;0.33435377;0.61863863
1;101;0.14250183;0.018753052;-0.027954102
0;102;-9.174698;-0.82759094;1.6274414
2;103;-9.562048;-0.84485817;2.0059512
2;103;-9.568355;-0.8402;1.9776354
3;103;-0.029829979;0.068056345;-0.1262834
3;104;-0.1311655;0.022598505;-0.16364431
6;104;-0.54133594;0.32354346;0.62852466
6;105;-0.54226786;0.3242132;0.62794715
1;105;0.13938904;-0.0026855469;-0.034317017
5;106;46.959877;-1.9496918;0.19569397
0;106;-9.174698;-0.84288025;1.6973572
2;107;-9.5739975;-0.8435781;1.9486784
3;108;-0.18923378;-0.0358693;-0.20144773
4;108;-0.5340897;0.3345446;0.61845565
6;109;-0.5437782;0.32396045;0.62775034
1;112;0.13282776;-0.04347229;-0.037963867
0;113;-9.188339;-0.87013245;1.9168701
2;124;-9.5761795;-0.8485803;1.9357369
3;124;-0.17125988;-0.045052707;-0.122605205
6;125;-0.54451305;0.32374436;0.6275805
1;126;0.13774109;-0.060317993;-0.048614502
0;126;-9.2491455;-0.8443451;2.1012268
5;129;46.336555;-1.492691;1.5666962
2;129;-9.573216;-0.8557502;1.9472061
3;130;-0.16940403;-0.06392944;0.08240557
6;131;-0.54416895;0.32341963;0.62761194
4;131;-0.5340989;0.3353911;0.6175362
1;132;0.14915466;-0.059051514;-0.056884766
0;160;-9.215851;-0.83473206;2.1132202
2;165;-9.567769;-0.8591443;1.9723202
3;166;-0.21246433;-0.0328902;0.23838615
1;168;0.15803528;-0.06201172;-0.049438477
6;169;-0.5427151;0.32388267;0.62727904
5;170;45.89138;-1.2184143;3.029251
0;170;-9.110764;-0.7956238;2.0411072
3;171;-0.1668539;-0.020071983;0.22463489
